src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INVRRKJJYWM,0.3776996,0.09512146,0.24241006,-0.17647366,0.04834085,1.06644826,-0.12480287,-0.15873916,-0.00220179,0.30324015,-0.08466497,0.10404461,0.02787196,-0.12488988,0.26490821,-0.13249659,-0.07193616,-0.00185822,0.14971971,0.07102511,0.35633255,-0.03698108,-0.04408261,-0.02166382,0.09557802,-0.05914765,0.02758981,0.07163665,-0.11879587,-0.11078902,0.19900316,0.16510902,-0.09074843,-0.04151092,0.05379769,0.68366314,-0.05247915,0.01226463,0.0717687,0.14379636,-0.02169727,0.24224468,0.02254456,0.06481542,0.40534711,0.28880073,0.00142584,-0.28985978,-0.16781242,-0.02605072,-0.17528747,-0.07455435,-0.13598189,-0.235333,0.556562,0.32875353,-0.00429388,-0.28036608,-0.143492,-0.07019863,-0.21713196,-0.05409642,-0.09598139,-0.23217851,0.51423214,0.72617346,0.14228169,0.00647943,-0.25150065,0.02651833,-0.10649475,-0.05592618,0.03018844,-0.07608657,0.01628927,0.09470834,0.15263578,0.29819911,0.04016967,0.07147728,0.09689305,-0.23312147,0.03386588,-0.26042941,-0.0824857,0.08735114,-0.19489332,0.12500613,0.14129305,-0.07231566,0.46303746
NDAR_INVRRUM0E9U,0.28859328,0.07196806,0.28749746,-0.03828606,0.01750761,0.9099401,-0.04003006,-0.02149715,0.03326498,0.19848114,-0.0207915,0.08930638,0.01869629,-0.05349229,0.22136006,-0.06036798,-0.00027914,-0.00237287,0.09300713,0.0534977,0.26121039,0.02963026,-0.00883248,-0.07550805,0.05955281,-0.00910043,0.04841801,0.07587248,0.04823394,-0.01969615,0.182938,0.03125334,0.0191361,-0.07651714,0.01303356,0.41634848,-0.01130974,0.20831464,0.11066658,0.14222882,0.02143708,0.0578141,0.00941083,0.03802522,0.42326286,0.14611193,0.0643298,-0.06416278,-0.06915099,-0.00274687,-0.11335505,-0.01654894,0.00513091,-0.05041656,0.40277581,0.25396385,0.04848384,-0.0016609,-0.08439618,-0.03723444,-0.12411542,-0.00521091,0.02910566,-0.0872693,0.20892521,0.75311268,0.04793896,0.06698043,-0.13608007,0.07453776,0.01372924,0.10027679,0.06785126,-0.06527203,0.12519261,-0.00141,0.00255333,0.22191754,0.04799711,-0.00652076,0.08426888,-0.08401977,-0.00578437,-0.13027912,-0.02337867,0.0969954,-0.05873205,0.01009869,0.12985998,-0.07098207,0.23591952
NDAR_INVRT4HRE6Z,0.20455067,0.1328319,0.33396639,-0.02672381,0.00228007,1.06925104,-0.02800488,-0.16524753,-0.00682218,0.2475449,-0.02767641,0.10839029,-0.04402929,-0.11413353,0.28524137,-0.00971997,-0.07798531,-0.01898207,0.05518263,0.08074605,0.24877292,-0.01277875,-0.02355134,-0.04187858,0.04264883,-0.03270348,-0.00345495,0.05530753,-0.06402112,-0.07075755,0.19987901,-0.0116445,0.01901832,-0.08892715,0.03993167,0.57056179,-0.00905713,0.13162975,0.05094547,0.05357202,0.06776423,0.13549864,0.03068969,-0.06260019,0.58893516,0.13019137,0.14065292,-0.0234428,-0.03441918,0.03064836,-0.03891198,-0.02168053,-0.12557574,-0.0271243,0.29836257,0.17122812,0.10885085,-0.13178354,-0.10307556,0.03184884,-0.06967382,-0.07325779,-0.08938207,-0.23467649,0.11188893,0.76372215,0.03056122,-0.05754645,-0.11099032,0.12621264,-0.12170934,0.00810515,0.01726769,-0.08025971,-0.02685273,-0.02390405,0.01849456,0.20269066,-0.06585205,0.03738285,0.14584522,-0.20932321,0.04238696,-0.09575109,-0.05418895,0.15942111,-0.1100295,-0.09714147,-0.04699728,-0.15072911,0.52109519
NDAR_INVRTHVMF0B,0.2709019,0.09094105,0.22823583,-0.04062511,0.08943986,0.71626688,-0.00264268,-0.08442938,-0.1513438,0.17446597,-0.10495031,0.07841328,0.13758728,-0.12598583,0.25592524,-0.05478871,0.0049226,0.02994254,0.01084727,0.04937723,0.15837254,0.00157886,-0.03313653,-0.0779212,0.04363292,-0.03471573,-0.01339941,0.02977604,-0.0123825,-0.07416334,0.24781068,-0.04985651,0.04767923,-0.0699327,0.01354745,0.60848731,0.01734704,0.13040703,0.04833207,0.03918972,-0.06974627,0.00254538,0.01522182,-0.07080858,0.48661126,0.02518635,0.02523747,-0.10272318,0.02022925,0.01146928,-0.03780906,-0.00333408,-0.06556961,-0.05136577,0.17562228,0.22167596,0.01933599,-0.02569155,0.02015799,-0.10396757,-0.01548055,-0.02731625,-0.0480173,0.02316967,0.04496528,0.5079953,0.0846819,-0.01075997,-0.20708345,0.11872351,-0.13449058,0.00657466,0.03955611,-0.11017514,0.07497826,0.01391362,0.06037796,0.25589613,-0.08732834,-0.01312077,0.17239663,-0.1465735,0.12215693,-0.05028222,-0.03454999,0.08644677,-0.01792739,-0.11136632,-0.08082048,-0.11636663,0.41310336
NDAR_INVRUVFBX1L,0.28874532,0.14800333,0.39609292,0.05949458,0.23832012,1.24525346,-0.06141519,-0.19777295,-0.08145128,0.24645057,0.0107114,0.11680552,0.00039942,-0.19099614,0.31801605,0.02009268,-0.01695628,0.12293798,0.01542905,0.05228811,0.13060859,-0.02555807,-0.05594083,-0.03317699,0.0489971,-0.0389968,0.00270078,0.03102784,-0.05707432,-0.1704048,-0.04065084,0.07543675,0.04623004,0.01029853,0.04254415,0.58254665,0.06606744,0.14213031,0.4043514,0.03620886,-0.10779901,0.06536463,-0.00723226,-0.0220507,0.42886099,0.1303703,0.10450319,-0.01492042,-0.10234479,0.06098224,-0.03407332,-0.0172576,-0.04932587,-0.06039689,0.24586131,0.15065139,0.11265772,-0.00158395,-0.07306528,0.01049556,0.00098153,0.00551655,-0.03278151,-0.00512212,0.11435179,0.51396085,0.03851893,-0.03330739,-0.07430532,0.07782311,-0.12153091,-0.02854639,0.01773193,-0.07173,0.05371152,-0.0058525,0.00062085,0.20702299,-0.05640606,0.02026017,-0.03283016,-0.09968652,0.02804918,-0.11099544,-0.02766362,0.09454767,-0.08754194,0.0035637,-0.02539148,-0.03624078,0.28106488
NDAR_INVRV0X5P44,0.22750439,0.1129261,0.33416837,-0.0095293,-0.09086923,0.90737118,-0.07739826,-0.12113679,0.04284719,0.23837884,0.01563077,0.15397724,-0.12332818,-0.14525977,0.2205745,-0.1140775,0.00140655,-0.07438989,0.09391678,0.01332468,0.21913609,-0.01192707,-0.04537404,-0.0019287,0.04323329,-0.03334916,-0.00182195,0.05617115,0.11414873,-0.04734844,0.09535668,0.00684493,-0.03689491,-0.12712442,0.03565982,0.34825995,-0.05737659,0.04766476,0.19205783,0.15856556,-0.09116837,0.13280634,0.000293,-0.07825768,0.27336743,0.1800239,0.03286507,-0.04780417,-0.13081154,0.09496798,-0.17659083,0.00190633,0.15327529,-0.18391444,0.4441672,0.18019425,0.1261516,-0.03185927,-0.18640054,0.11737744,-0.13722765,-0.05234743,0.08883809,-0.15025143,0.25905753,0.62716613,-0.05778925,-0.08239395,-0.17258283,0.15175389,-0.05821842,0.11845323,0.04422757,-0.08020229,0.10756549,-0.09619772,-0.20309374,0.27893945,0.05161285,-0.10186249,0.13698518,-0.11854213,-0.0080422,-0.1456759,0.00365492,0.16186762,-0.12886121,0.13348365,0.1095905,-0.09574969,0.358152
NDAR_INVRVDEH2YJ,0.33803,0.11362846,0.34769232,-0.15732158,-0.05545282,0.9196709,-0.02523175,-0.10122552,0.09611984,0.27744209,-0.06644947,0.10035783,-0.04203515,-0.1136808,0.2908705,0.04197859,-0.0214189,-0.02716976,0.02078882,0.02733452,0.2166499,0.03560638,-0.01154714,-0.03373356,0.05495296,-0.02052684,0.02230281,0.05239506,-0.17610645,-0.18156547,0.13538622,-0.02741112,0.05077484,-0.12175006,-0.04934441,0.69220167,-0.03156813,0.17183507,0.09603248,0.02465737,0.03849888,0.08198948,0.00277131,-0.09802957,0.22812583,0.22875741,0.10980222,-0.21782655,-0.00563439,0.00742916,0.03075039,0.02786131,-0.24251709,-0.04318033,0.31106509,0.29373674,0.09461225,-0.25278993,-0.09494243,-0.05179049,0.06436492,0.03646841,-0.16993094,-0.03587104,0.22706985,0.57747449,0.12666097,0.03726089,-0.05855302,0.0615056,-0.06323991,0.06535023,0.0436386,-0.2224177,0.03662615,0.09740925,0.13220454,0.23586268,-0.12014515,-0.07320524,0.00604521,-0.23024631,-0.01284644,-0.1236906,-0.07533563,0.25132563,-0.10719456,-0.16596786,-0.0384711,-0.13555202,0.5366293
NDAR_INVRVKDMDNH,0.35111705,0.07461467,0.25066216,0.0271281,0.10909175,1.20401165,0.00754709,-0.15404312,0.00984878,0.27339773,-0.13255098,0.11043256,-0.03084283,-0.22000233,0.35014956,-0.0778345,-0.06864487,-0.02664868,0.06554769,0.0203072,0.13242413,0.01091065,-0.04629956,-0.05362051,0.0806564,-0.10590871,-0.00782521,0.07532609,-0.12159466,-0.10758517,0.03901096,0.10741265,0.04586476,0.00259698,0.04861466,0.74561009,-0.0427694,0.00901447,0.12303457,0.04929057,0.00813454,0.12343647,0.01152943,0.02084347,0.40417116,0.16446839,0.02245993,-0.03302718,0.03590143,-0.11398111,-0.10094497,0.02423049,-0.05302302,-0.06235938,0.29776499,0.20168419,0.07863599,0.07837825,-0.0235893,-0.05829526,-0.06383359,-0.02324229,-0.14805347,-0.04707479,0.14712572,0.3883808,0.07476852,0.03119895,0.01449227,0.03894923,-0.10634598,-0.0315046,0.02889168,-0.14356045,-0.018555,0.06484451,0.11471579,0.18315631,-0.03681101,0.10347776,0.03950663,-0.22930988,0.17176276,-0.04900288,-0.07683456,-0.03704824,-0.04154641,-0.10326063,0.01005237,-0.09056374,0.37437353
NDAR_INVRVM5WTB0,0.26554207,0.15070322,0.34606971,0.06559645,0.29950406,1.09977271,-0.01968732,-0.15762561,-0.18546165,0.27865445,0.01274584,0.17393323,0.22152321,-0.19028107,0.32213739,0.01941997,-0.00464361,0.0632173,0.06084,0.02616226,0.16499566,-0.01353439,-0.07886036,-0.10155252,0.06859179,-0.04596948,0.02684684,0.05279757,-0.03308126,-0.14803465,-0.07036623,0.03669497,0.00078988,-0.0682643,0.04268307,0.57198258,0.09300883,0.1914199,0.26695833,0.00399678,0.10449029,0.13827282,-0.01239414,-0.13213238,0.29191194,0.08452261,0.17538422,0.08326468,-0.05565177,0.08223975,-0.04223936,-0.04467218,-0.07679365,0.03801095,0.24096783,0.16768863,0.02498267,-0.12321449,-0.00588272,-0.04565821,-0.02007705,-0.02304565,-0.03696853,0.00882082,0.00417044,0.39417211,0.01414123,-0.09661761,-0.17111014,0.1651117,-0.14463927,0.07926036,0.06079749,-0.09500353,0.04550494,-0.05941508,0.00969119,0.2612034,-0.09246187,-0.07427104,-0.01792233,-0.16741114,-0.00563758,-0.14111107,-0.04347414,0.16482327,-0.15748707,-0.09930348,0.04718695,-0.15236001,0.52922297
NDAR_INVRW4NW1FC,0.22972774,0.1451249,0.38557971,0.1244632,0.14034309,1.09494934,-0.00739265,-0.10043433,-0.03605716,0.28953948,-0.01488761,0.07287565,0.01256856,-0.17683297,0.31033409,-0.05691883,-0.06383109,-0.09394103,0.05308355,0.09395619,0.21799901,0.00846973,-0.0477946,-0.00218268,0.12314706,-0.07381015,0.01341387,0.07932899,0.00027297,-0.13700475,0.09655715,-0.04471471,0.08995035,-0.09761383,-0.0004459,0.53330311,0.12264603,0.22580841,0.19231037,0.09248289,-0.03577492,0.01732078,0.04819315,-0.10152974,0.32324333,0.08033764,0.13306641,0.02409156,-0.0592543,0.07853665,-0.02100484,-0.01823636,-0.03989587,0.01969985,0.17716808,0.15781643,0.14600835,-0.00600357,-0.02077133,-0.05319786,-0.10490642,-0.023359,-0.0253174,0.08935765,-0.03647793,0.88707295,0.05454866,-0.02947771,-0.04131431,0.19495956,-0.12740355,0.04593683,0.09283438,-0.09166027,0.12074016,-0.00997695,0.01214314,0.23482004,-0.10693602,-0.11111644,0.02086289,-0.22722024,0.04641991,-0.11871898,-0.11969603,0.23673005,-0.2352624,-0.07740336,-0.03803381,-0.2244929,0.62751582
NDAR_INVRW8117A7,0.29501883,0.05721656,0.19677018,-0.02827589,-0.01862528,0.83028695,-0.03978196,-0.06121197,0.16003174,0.1941363,-0.09043014,0.0882651,-0.13501641,-0.12484851,0.31092134,-0.09832098,-0.03946086,-0.02073004,0.01960369,0.08266988,0.28510641,-0.03696373,0.00911949,-0.0013228,0.01682053,0.0238056,0.05210507,0.05061117,-0.05566062,-0.0207727,0.16963327,0.07333953,-0.00815926,0.00729539,0.02654771,0.42871438,-0.0510923,0.08380187,0.11103625,0.10331379,-0.03451854,0.03428485,0.05586686,-0.06303804,0.17681185,0.12895596,0.1136858,-0.05143915,-0.05820305,-0.00818027,-0.09938867,-0.03466642,-0.08560394,-0.02881462,0.34979477,0.24295402,0.13606303,0.03203436,-0.07518415,-0.08538435,-0.13643702,-0.03685097,-0.11217884,0.00687771,0.17754337,0.52959142,0.03837418,-0.07120435,-0.07161145,0.07201843,-0.11677111,0.0087923,0.01895161,-0.07007078,0.08972405,-0.0794474,-0.09157808,0.30443555,-0.02779652,-0.04145793,-0.04099293,-0.09185656,0.03198991,-0.07701428,-0.04031957,0.09354237,-0.13717026,-0.04085508,-0.01892317,-0.06096398,0.29555997
NDAR_INVRXN9H1J6,0.24108304,0.18298688,0.48361937,0.02201135,0.16313986,1.19695295,-0.04817945,-0.13242201,0.05438349,0.23403655,-0.00160146,0.11710313,-0.06952563,-0.12688264,0.30794448,0.00118676,-0.00917209,0.07048736,0.00838483,0.06491909,0.25725517,-0.02154934,-0.0501384,-0.02601337,0.07051946,-0.03890492,-0.03079737,0.07449391,-0.0384762,-0.09138518,-0.02503688,0.0880079,-0.00166387,-0.13305776,0.02286377,0.75736811,0.08994677,0.19067553,0.22254265,0.02596862,-0.06969754,0.01795903,-0.00332011,-0.205381,0.23253929,0.12967375,0.03914369,-0.07865503,-0.03118453,0.04770825,-0.03897744,-0.02354755,0.02328487,-0.01422496,0.2685305,0.21880744,0.05044223,-0.06334541,-0.0203699,-0.0315064,-0.04179639,-0.05198409,-0.03355311,0.05310736,0.20918244,0.58543545,0.1011377,0.0073924,-0.0558891,0.08212323,-0.14283593,0.04692647,0.03527992,-0.13274493,0.13581652,0.01221439,0.08081164,0.32573801,-0.06329756,-0.05441014,0.01765156,-0.13004628,-0.05793693,-0.12766448,-0.04868626,0.00938653,-0.02121293,-0.0629553,0.04191704,-0.06844714,0.4615047
NDAR_INVRXX916ZV,0.25954021,0.08075695,0.20456178,-0.06145626,0.10974396,1.00422785,-0.07588427,-0.11279417,0.04834076,0.28705197,0.01954579,0.06899344,-0.09536345,-0.12603004,0.31496362,-0.0233053,-0.02806574,0.03361627,-0.0205657,0.08883125,0.25133374,0.0040718,-0.04104051,-0.00777018,0.05173064,-0.02720203,0.0289818,0.02284983,-0.0119329,-0.03448227,0.14709548,0.05636926,0.04297523,-0.05204937,0.00136986,0.57585925,-0.05411557,0.04946253,0.18991414,0.14353445,-0.12240251,0.07027008,0.02928185,-0.01737722,0.34790737,0.10811487,0.01704211,-0.16470091,-0.03999812,0.05932655,-0.07000938,0.00591926,-0.04640175,-0.14685357,0.30894131,0.12522246,-0.04997592,-0.29662354,-0.07818065,-0.01697683,-0.10572451,-0.01924756,-0.03448607,-0.25839842,0.28062139,0.76353544,0.0358075,0.03240368,-0.1324745,0.05262504,-0.02532409,-0.00432282,0.00179692,-0.18886131,0.06600991,0.00567366,0.01670809,0.21673068,-0.02851231,0.00717001,-0.05682604,-0.20597592,-0.00665982,-0.07206336,-0.05909965,0.00865991,-0.15347887,-0.0538108,0.09164986,-0.08492676,0.46588451
NDAR_INVRYT5RRUM,0.41514184,0.14699339,0.34885809,-0.16761578,-0.06031549,0.98561322,-0.04550166,-0.14750874,0.0822709,0.20691829,-0.03727955,0.06697765,-0.15810752,-0.13597215,0.24941548,-0.0935809,-0.05575417,0.04287541,0.02190305,0.05177229,0.22233936,0.01014816,-0.02921973,0.00948356,0.03614107,-0.04114546,-0.01798322,0.03167165,-0.08258003,-0.13667364,0.0700523,-0.01023215,0.02457471,-0.03789027,0.01785291,0.4819173,-0.09900033,-0.04017379,0.29424894,0.05285893,-0.07447302,0.12181133,0.01105372,0.03504424,0.3619173,0.25469461,0.07295169,-0.17973024,-0.04882998,0.06147611,-0.10184871,-0.01198561,-0.05264255,-0.17071815,0.42789633,0.30167269,0.05346997,-0.18759858,-0.05545998,0.01737115,-0.10729502,-0.0150306,-0.00716975,-0.13411233,0.34747,0.61343345,0.11690301,0.05753529,-0.14923527,-0.00024567,-0.02162464,-0.03537763,-0.00862015,-0.12232178,-0.0371482,0.04396715,0.04423821,0.22481811,-0.03943847,0.0335763,-0.0606375,-0.14909092,0.10133012,-0.07062636,-0.03400802,0.16854167,-0.0255849,-0.03900191,0.03587522,-0.02682133,0.33794989
NDAR_INVT0J4DFC4,0.20379598,0.10797378,0.2494058,-0.0047983,0.00843711,0.93062986,0.00188896,-0.11414437,0.02669036,0.26899025,-0.0546842,0.05991709,0.01033415,-0.15118867,0.28886711,-0.05921133,0.02514569,-0.07376977,-0.05228789,0.16054187,0.27194195,0.01594698,-0.03017212,-0.02251165,0.05871357,-0.03842829,-0.00549379,0.03694385,0.01121034,-0.11055232,0.41191572,0.09051543,-0.05106271,-0.13383781,0.04426112,0.66351821,-0.00968958,0.08433525,0.04766158,0.0690757,-0.00865935,0.13062771,0.0269019,-0.01981727,0.4172308,0.14300404,0.06404225,-0.01933132,0.03629822,-0.04771199,-0.10726856,-0.00108899,-0.03057548,-0.03415727,0.33574181,0.20443036,0.09806439,-0.02974478,0.0325841,-0.08056587,-0.11286073,-0.00030399,-0.02082934,-0.06325776,0.23858726,0.67747908,0.00624985,-0.00729733,-0.18096668,0.09687691,-0.09821754,-0.00240303,0.04739235,-0.10041086,0.08655488,0.0173369,0.01893671,0.22716185,-0.06583666,-0.02381557,0.07928198,-0.15225842,0.00075106,-0.08579528,-0.03822602,0.07322481,-0.09468,-0.08532244,-0.07893971,-0.07757648,0.32953134
NDAR_INVT0JW7H6Z,0.42861184,0.21242653,0.44547563,-0.13381936,0.05805793,0.86047414,-0.06340231,-0.15271939,0.01162034,0.27989575,0.00011749,0.1646202,0.07808833,-0.18589273,0.39664091,-0.01036768,-0.05689384,-0.00144796,0.12338757,0.06773143,0.35211719,-0.03096982,-0.08511251,-0.02365592,0.07046038,-0.03088998,0.0375518,0.05659745,-0.13303577,-0.22381395,0.1278712,0.0270058,-0.08375263,-0.20822391,0.06680253,0.83182182,0.06949897,0.16821149,0.02795534,0.07202129,-0.02292611,0.09821532,-0.00856295,-0.21058846,0.37370308,0.15220985,0.24438254,0.00400695,-0.11993494,0.14780434,-0.04391775,-0.04845555,-0.16866652,0.03270774,0.28524032,0.19189503,0.09531524,0.02148999,-0.12448061,-0.06184386,-0.21487055,-0.04055581,0.18536551,-0.10787656,0.03990914,0.68358512,0.16166473,0.03186973,-0.15747557,0.10190145,-0.02963161,0.12462092,0.03602103,-0.18284919,0.09148136,0.01337718,-0.05262962,0.24510317,-0.07489335,-0.09294665,-0.04517795,-0.15526182,-0.050875,-0.24948642,-0.03982562,0.32056372,-0.14397603,-0.07805313,0.24818889,-0.19042425,0.55029085
NDAR_INVT1C2GBHB,0.20914381,0.16755609,0.35139837,0.00094626,0.07700647,1.11400648,-0.07771829,-0.29077684,-0.18634642,0.40203484,-0.0370048,0.19327199,0.13095594,-0.28800588,0.40698492,-0.06753212,-0.08546691,0.05947925,0.09378006,0.05711904,0.09867808,-0.01029941,-0.07703099,-0.09049343,0.14978503,-0.11473645,0.00343199,0.10514069,-0.17397044,-0.29143736,-0.01211062,0.22978273,-0.08376149,0.04952988,0.10192711,0.48389275,0.02891274,0.21890946,-0.03520556,-0.13512371,0.11432175,-0.07283683,0.02235908,-0.17236427,0.18379767,0.03780847,-0.00097287,-0.10426639,-0.00617896,-0.03414046,-0.01218631,-0.02090673,-0.10097776,-0.05700652,0.22656967,0.17484617,0.23178083,-0.01820437,-0.19832327,0.06300671,-0.07161781,-0.10062111,-0.20915596,0.04834989,0.07080055,0.2844133,0.00315114,-0.07280491,0.02704319,0.14704752,-0.09164266,0.056297,0.05800899,-0.00955755,0.00692471,-0.0054911,-0.0739387,0.1199292,-0.10086545,0.03238573,-0.0756398,-0.14272644,0.1171873,-0.06583841,-0.08586861,0.01841757,0.08810507,-0.06805789,0.02742535,-0.08642612,0.27219253
NDAR_INVT1GJUT9Z,0.24370238,0.10453666,0.29795953,0.09805979,0.19570909,0.82430115,-0.09326181,-0.17789259,-0.15914695,0.32220653,-0.03926246,0.06404615,0.08034739,-0.20109934,0.28478066,-0.04430833,-0.06681751,-0.02097972,0.03887847,0.0318719,0.18043634,-0.0453445,-0.08987692,-0.11833704,0.11357637,-0.08084749,0.04491738,0.07174136,-0.13042115,-0.13366979,0.05152015,0.14183875,0.00088178,-0.00888687,0.04675894,0.44561652,-0.03032985,-0.06102927,-0.05823393,0.24695024,-0.17496387,0.02236586,0.08411292,0.04039818,0.22674494,0.12834355,0.03285637,-0.07579912,-0.04958289,-0.02178949,-0.09350016,-0.02828539,-0.08472385,-0.06451881,0.24757891,0.16258335,0.0778675,0.05805602,-0.03784453,-0.08185544,-0.05967186,-0.0228369,-0.01663502,-0.01437972,0.09131844,0.55311009,0.05824933,0.00432278,-0.08355999,0.02881004,-0.08554116,0.02613493,0.04547897,-0.12420001,0.05341976,0.01516151,0.00178165,0.17286932,-0.01799459,0.02506816,0.04130766,-0.15542775,0.09723853,-0.06490566,-0.06497586,0.02525509,-0.14508618,-0.05028738,-0.02201833,-0.05643783,0.3657631
NDAR_INVT1JDV64B,0.39943233,0.11770453,0.26229626,0.01059874,0.02348811,1.10275591,-0.0315271,-0.10885517,0.00186321,0.22019083,-0.10735381,0.13342107,0.01208803,-0.10016232,0.36947487,-0.01042937,0.04396576,0.10122303,0.02847824,0.09369393,0.31261095,-0.00151419,-0.04429386,-0.0391571,0.07112593,-0.04279992,0.00740012,0.06291184,0.02149126,-0.11423298,0.1553074,0.07639051,-0.06120986,-0.0269486,0.049772,0.46647113,-0.01675641,0.11037019,0.10050252,0.04821964,0.03600419,0.11124788,0.00512118,-0.08460577,0.18991119,0.01686491,0.10617349,-0.07582819,-0.06428633,0.09146971,-0.07426424,-0.01541795,-0.06645565,-0.06157374,0.25865546,0.36077365,0.12757103,0.06546585,-0.06097651,-0.10134736,-0.04614621,-0.03178382,0.02153535,-0.06040925,0.03955524,0.57915507,0.01890777,0.03234323,-0.06866543,0.04483209,-0.01329647,-0.03521852,0.0268816,-0.09809995,0.03066699,0.01938417,-0.00552194,0.16499442,0.04629434,-0.05076022,0.03790115,-0.11571744,-0.11979882,-0.13041558,-0.07063173,0.03224914,-0.04896586,-0.08315549,0.10193648,-0.06051366,0.4024245
