src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INVF20K5ZNE,0.22826746,0.14102655,0.29722979,-0.07737541,-0.00555645,0.76067186,0.00810952,-0.11571415,0.06732119,0.31053229,-0.01060235,0.14477473,-0.00408013,-0.24796248,0.41054138,-0.01791405,-0.01788833,0.07265966,0.03755238,0.01595858,0.1947384,-0.00632387,-0.06594273,0.08113953,0.12942585,-0.10252697,0.01681994,0.0722196,-0.08299867,-0.20072436,0.27534624,0.13484869,-0.09182724,-0.0386881,0.08271806,0.58866558,0.0591399,0.19970472,0.10271499,0.03716353,-0.02294643,0.05421801,0.02011846,-0.07004934,0.39250827,0.04614941,0.04613416,-0.11028426,0.01029599,-0.02580797,-0.02598468,-0.00205356,-0.07147643,-0.04558405,0.2402651,0.18320375,0.11622966,-0.08868338,-0.06381897,0.06494817,-0.05721291,-0.03050908,-0.13144624,0.00631254,-0.03392439,0.40413631,0.0856061,0.09121141,-0.06235861,0.00718801,0.03991525,-0.0282466,-0.00437858,-0.16156923,0.05502511,0.0061643,0.06366477,0.21871236,-0.1119799,-0.09674154,-0.00136562,-0.15646742,0.08148927,-0.087381,-0.05766634,0.17975783,-0.10672999,-0.12533312,-0.03006073,-0.10292995,0.47728346
NDAR_INVF2KR1Y5T,0.23960297,0.10343166,0.29142313,-0.10448222,0.03028696,0.41282122,-0.03831687,-0.16836762,-0.024207,0.20250963,-0.01896263,0.11609922,0.06716998,-0.14383024,0.24279739,-0.03963789,-0.02097674,0.02309408,0.03407903,0.05081655,0.16457426,-0.00513452,-0.0742823,-0.02496105,0.06483188,-0.05424606,0.00334153,0.04815497,-0.03895502,-0.15178195,0.22533985,0.10951867,-0.09225145,-0.09131727,0.05440173,0.58970385,-0.0401612,0.09474739,0.01777149,-0.02187614,0.02825236,0.04991722,-0.02186664,-0.14990769,0.20246129,0.12095483,0.06643669,-0.11729432,-0.07827371,0.03192366,-0.06151958,-0.02736136,-0.08204547,-0.02769336,0.21707829,0.23277457,0.09938749,-0.00108945,-0.08326671,-0.02291557,-0.11428064,-0.05066979,0.00844162,-0.07468958,0.14926415,0.71735191,0.05851997,0.0152528,-0.09031948,0.00849937,-0.03550396,0.01490732,0.0134708,-0.09759003,0.04820065,0.03464924,0.02983339,0.21139801,-0.0067509,0.01358922,0.03857805,-0.10654054,0.02167653,-0.08142329,-0.05213727,0.03041154,-0.02440347,0.02180725,0.13730572,-0.02797708,0.24196625
NDAR_INVF3EWHDJR,0.38900953,0.11001339,0.2749832,-0.08709594,-0.02093771,0.55933664,-0.07993625,-0.14657312,0.04371393,0.27052836,-0.06120633,0.07136049,0.05834411,-0.07703409,0.20753855,-0.10424833,-0.09850434,0.04485433,0.10138475,0.01852356,0.25482567,0.0050879,-0.04563958,0.04449726,0.06810921,-0.0498813,0.03816204,0.05684241,0.04863284,-0.11659283,0.17210768,0.07275464,-0.02184421,-0.08520647,0.07264658,0.60564556,-0.0638015,0.05609697,0.01832248,0.11679328,-0.05876771,0.07671649,0.02786858,-0.09112657,0.31737654,0.26361155,0.09591942,-0.12469157,-0.11166166,0.01862259,-0.10662208,-0.02574472,0.02995791,-0.17568703,0.40590062,0.24028789,0.11346336,-0.05347554,-0.1456151,-0.02967017,-0.17060045,-0.04050632,0.07705515,-0.11659399,0.19801563,0.71646176,0.06265475,0.00031055,-0.13953542,0.08842305,-0.06099546,0.02739834,0.02929489,-0.08112056,0.10182974,-0.00666171,-0.0308697,0.16685698,0.06578424,0.05149758,0.0959778,-0.1830292,0.01290733,-0.19745958,-0.04682636,0.15920894,-0.11282676,0.04232648,0.16991096,-0.12256295,0.44630809
NDAR_INVF3MPP1ZN,0.35829502,0.19735594,0.27444183,0.10573335,0.05829184,0.62020224,0.07036407,0.08074782,0.11518946,0.17512336,0.03681274,-0.00620117,-0.04021129,-0.01331715,0.17058165,0.15659848,0.0667375,-0.01031601,0.07094721,0.15143673,0.25385493,0.10816125,0.0526785,0.08125224,0.05668101,0.05706337,0.09221168,0.14060375,0.12909295,0.11440419,0.20115003,0.13572962,-0.04167062,-0.05826319,0.1229322,0.53678842,0.13564663,0.21802664,0.16008062,0.15497478,-0.06096876,0.11737344,0.08573209,0.10009335,0.29907935,0.11521781,0.04687587,-0.04527387,-0.00620939,0.12255775,0.12298048,0.09832905,0.00851164,0.02008426,0.28286254,0.19190256,0.1337068,0.04708286,0.0313802,0.00151516,0.08525007,-0.00909051,-0.14209166,-0.0262376,0.12850947,0.66959095,0.15651156,0.15851088,-0.02270196,0.1129418,-0.04392922,0.08723215,0.00634438,0.00195081,0.20383074,-0.0165755,0.09276028,0.25805701,0.00165388,-0.02574707,0.18039695,-0.03382803,-0.06458448,-0.07763223,-0.00869949,0.05253722,-0.01220095,-0.10656188,-0.02919277,-0.01420583,0.31224772
NDAR_INVF3V98C81,0.39483788,0.24142168,0.424499,-0.04788273,0.01700155,0.86071024,-0.09521922,-0.13235591,0.10174474,0.26574506,0.0390886,0.11934158,-0.04697707,-0.09464908,0.23109678,-0.04342667,0.00883528,0.01550915,0.0997948,0.00681844,0.34347411,-0.03556457,-0.07181928,-0.04088769,0.04231368,-0.01107502,0.02363555,0.0553878,-0.04527743,-0.11621093,0.27675374,-0.01265227,-0.06047909,-0.15895501,-0.02704915,0.57728856,-0.03766847,0.14534648,0.18027893,0.0086705,0.03360615,0.2615418,0.00584487,-0.05505931,0.43365031,0.19087466,0.09499951,-0.21039766,-0.05294015,0.13881683,-0.09683283,0.01523117,-0.12351627,-0.16779573,0.435024,0.32802349,0.25564291,-0.03519341,-0.0713111,0.03194297,-0.07024498,-0.05228487,-0.05727866,-0.11981984,0.1983359,0.6978323,0.06284698,0.03654527,-0.20720841,0.0253537,-0.01806323,0.05110367,0.03674146,-0.11724379,0.06957585,0.07640896,-0.00257183,0.21409836,-0.07872205,-0.07066713,0.02050753,-0.19590119,-0.07948826,-0.19435371,-0.06126358,0.26336337,-0.07785896,-0.16606427,-0.09200819,-0.09846793,0.61170901
NDAR_INVF41DEHAC,0.3097426,0.17212423,0.37120007,-0.04274893,-0.056185,0.95270501,-0.07428889,-0.16444911,0.06867366,0.32957732,-0.01095231,0.14271171,-0.06598821,-0.17301354,0.30638103,-0.06186366,-0.00453008,0.15593424,0.06904096,0.067305,0.26816071,-0.02265427,-0.05817946,0.00436204,0.06139931,-0.04944836,-0.00495551,0.05797412,-0.10448177,-0.08822074,0.15087072,-0.03081894,0.04866974,-0.06436501,0.01227667,0.61338611,0.06007012,0.16220296,0.12589394,0.12002986,-0.08351983,0.13701604,-0.02454727,-0.14852349,0.5448737,0.14119394,0.08542114,-0.13613437,-0.0419484,0.0769424,-0.08499978,-0.00817612,-0.0052633,-0.0491566,0.28793135,0.29601734,0.23068768,-0.02752639,-0.1386328,0.00325705,-0.04599177,-0.06108827,-0.11399502,0.0728951,0.09027234,0.60583591,0.00647798,-0.09138046,-0.09795769,0.14390418,-0.12277972,-0.03377374,0.06645325,-0.18027212,0.07671229,0.00012121,-0.04129564,0.29523875,-0.01577462,0.03062642,0.00174756,-0.19262067,-0.01251624,-0.14136914,-0.07178794,0.14596194,-0.06493657,-0.06530826,0.08391093,-0.14904995,0.42514579
NDAR_INVF59ZM3ZJ,0.33717955,0.20151933,0.35437442,-0.03467302,0.07421092,0.71350592,-0.01938727,-0.12302756,-0.02163148,0.31445317,-0.07853771,0.04589585,0.09089473,-0.19145456,0.35414649,-0.06061003,-0.05145941,0.06004128,0.02625181,0.06990306,0.20490925,0.03159811,-0.0350629,0.02632572,0.07862478,-0.03259989,0.01451684,0.06927077,-0.03670735,-0.07485477,0.15332632,0.05108964,0.04177847,-0.03633979,0.04952012,0.35615882,0.01550847,-0.05734468,0.06747487,0.21681212,-0.14519201,0.09269596,0.08304915,0.06816402,0.47605885,0.12834501,0.05272471,-0.07384969,0.03189846,0.00930416,-0.03579811,0.02279344,-0.05891326,-0.05740436,0.23731461,0.21449912,0.19733025,-0.05562025,-0.14074656,-0.04493814,-0.07736777,-0.02451173,-0.0357214,-0.09192264,0.01223014,0.48584684,0.10145865,0.03552752,-0.06911693,0.13835022,-0.14053875,0.03689219,0.04501104,-0.04914893,0.19327781,0.05149064,-0.00987659,0.20332784,-0.06724974,-0.00485553,0.00783726,-0.25241676,0.05705974,-0.12578373,-0.08917217,0.0577354,-0.17087883,-0.15257411,0.19327565,-0.18427294,0.59578422
NDAR_INVF5JET3CJ,0.37447707,0.10979003,0.32501982,-0.09040687,0.00407851,0.62135686,-0.06476373,-0.13803113,-0.00430254,0.26886368,-0.01092093,0.16645995,-0.03697922,-0.17027681,0.35031453,-0.06754136,-0.06978548,0.0469858,-0.06240367,0.03425052,0.26791247,-0.00764024,-0.07722318,-0.01128437,0.08075295,-0.08315899,0.00433198,0.07269867,-0.09494117,-0.0581009,0.26234587,0.13861439,-0.04177949,-0.15659311,0.03765053,0.71478716,-0.12875555,-0.10900381,0.14997683,0.11684276,-0.18426269,0.19510581,0.02096624,-0.03844376,0.52828716,0.20003244,0.06132061,-0.1699,-0.01460746,0.06236444,-0.13442209,-0.00553921,-0.088985,-0.22191853,0.43063881,0.3104667,0.13380513,-0.05288962,-0.11607172,0.02585792,-0.05090779,-0.0285011,-0.06681737,-0.16229401,0.03959839,0.6194335,0.0116097,-0.06286745,-0.07454341,0.07878767,-0.0974396,-0.01951387,0.03598796,-0.06496291,0.02971435,0.02765174,-0.0357976,0.14700155,-0.02704461,0.0775148,0.18636878,-0.21780034,0.07409648,-0.01606464,-0.10168414,0.0352089,-0.07496602,-0.13029845,0.11169729,-0.09337708,0.52043833
NDAR_INVF65R9VTJ,0.28013851,0.20843285,0.34327759,-0.03161862,-0.02036604,0.95265641,-0.03257626,-0.11379178,0.0176077,0.27995648,-0.02861441,0.13656381,0.03496071,-0.12285865,0.24553608,-0.08301891,-0.07146583,0.04894826,0.15236488,0.04044576,0.21610576,-0.00158906,-0.04804873,-0.00995905,0.08419012,-0.04752327,0.03258438,0.07394749,-0.03514825,-0.13390762,0.2478421,0.01267254,-0.04743201,-0.02458257,0.02496403,0.56796112,0.08707572,0.14868752,0.11920174,0.03427685,0.08623126,0.08446755,0.04589247,-0.03021261,0.31612499,0.11211377,0.12239055,-0.0509864,-0.01351362,0.03012905,-0.06910675,0.01687464,-0.0177449,0.02110993,0.26951143,0.16899874,0.12213675,-0.02761216,-0.12484892,-0.00635726,-0.0979673,-0.0460381,-0.11205971,-0.04951945,-0.01493244,0.63930866,0.10339567,0.08321123,-0.14241389,0.12429584,-0.06920104,0.02248675,0.03992526,-0.13521774,0.07704782,0.04650084,-0.03199275,0.28911022,-0.01832562,0.02388203,0.02103532,-0.27586973,0.05678364,-0.1954376,-0.106895,0.11982912,-0.10036194,-0.06111839,0.13178549,-0.17086211,0.54797354
NDAR_INVF72J4L68,0.14896483,0.14235976,0.22239495,-0.05586321,0.03340085,1.14009199,-0.06301196,-0.10281791,-0.07251721,0.2398101,0.04594459,0.11775955,0.01869041,-0.09708418,0.26906679,-0.0074741,-0.01524917,0.00772852,0.05309696,0.05863408,0.0934755,-0.02073046,-0.04072211,-0.04676783,0.06855838,-0.01152837,0.03723126,0.05069511,-0.06907876,-0.05495021,0.21790136,0.01237264,0.01409417,-0.04180876,0.01925201,0.53990162,0.00447375,0.04451459,0.06587445,0.10107444,-0.01838651,0.08327494,-0.00986369,-0.11879286,0.444062,0.07920332,0.12401443,-0.06068545,-0.09440197,0.14077103,0.00785053,-0.0244633,-0.05899535,-0.03220927,0.19710568,0.10055391,0.11451897,-0.10334947,-0.10957543,0.1520193,4.38e-05,-0.03639168,-0.10736099,-0.04255495,0.13127199,0.24686986,0.02119384,0.02062312,-0.09642862,0.08579011,-0.03494058,0.06390816,0.04256367,-0.17705072,0.07721579,-0.02673252,-0.01039735,0.21711587,-0.02368606,-0.01973941,0.07297603,-0.18522702,-0.05337235,-0.12231433,-0.08529078,0.09063551,-0.11025117,-0.04646214,0.00336532,-0.13290374,0.51456694
NDAR_INVF74AJ43P,0.27835279,0.16651785,0.19766148,-0.10068419,-0.07464822,-0.0232817,-0.07479985,-0.06443319,0.02921141,0.2048694,0.00524006,0.03858479,-0.01304497,-0.0803317,0.11306301,-0.03102397,-0.01400823,-0.0345446,0.02303457,0.01408003,0.12274239,-0.00479783,-0.02127516,0.01721138,0.06660095,-0.03135965,0.00130232,0.06587702,-0.05620067,-0.08354118,0.0642058,0.08528722,-0.08329431,0.01556987,0.06320298,0.13250048,0.0795568,0.1625305,-0.04886467,0.04522082,-0.01636132,0.04666733,0.02020789,0.03341916,0.26021548,0.07167758,0.08173167,-0.05951503,-0.03921671,0.05690245,-0.01323933,-0.04365321,-0.0884598,0.01161284,0.22476038,0.02162343,0.07336118,-0.06468412,-0.04007283,0.02890098,0.01777164,-0.06452258,-0.06323627,0.03127088,0.15638546,0.24769878,0.1209795,0.07430633,-0.05316514,0.08312673,-0.0497489,0.01013128,0.02543088,0.03044565,0.12912265,0.02879174,-0.00559766,0.1855919,-0.09243916,-0.06503556,0.10169538,-0.09264807,0.01230072,-0.06897563,-0.01648061,0.01787361,-0.07097574,-0.08398281,-0.03868584,-0.13721068,0.25122374
NDAR_INVF76ZR3W2,0.21541897,0.11346571,0.23638059,0.03036854,0.04250766,0.96635525,-0.06118667,-0.06987286,-0.02435427,0.1827357,-0.02187355,0.12363298,0.16216995,-0.13912562,0.3799977,-0.0512483,-0.03906091,0.02567922,0.06401399,0.02371639,0.10831276,0.00473931,-0.0331493,-0.04467761,-0.00066755,-0.05577089,-0.02154788,0.03262638,-0.06820809,-0.08118298,0.04319362,0.04883302,-0.03055477,-0.06165841,0.02028254,0.67978408,-0.0068246,0.07502088,0.11181278,0.0223457,0.01223988,0.0367005,-0.01620432,-0.12295273,0.20567029,0.10686166,0.04556216,-0.12507306,-0.08227158,0.03442644,-0.05578299,0.00044387,-0.06323141,-0.09515354,0.27690661,0.14420385,0.01507971,-0.06823671,-0.10352758,0.05517108,-0.06413659,0.00962169,-0.03097367,-0.11379962,0.21550423,0.45891353,-0.04046371,-0.07497855,-0.16785554,0.07601032,-0.21338689,-0.00071426,0.05995727,-0.07457823,-0.01050303,-0.06000703,-0.04255012,0.34646725,0.06240199,0.04553374,0.11279152,-0.13642514,0.10910676,-0.08340063,0.00389207,0.09125394,-0.04711032,0.05656775,0.13686724,-0.11927779,0.27970594
NDAR_INVF7E957WL,0.19323445,0.13144078,0.19581271,-0.13344507,-0.02511438,0.77167788,0.00380871,-0.03366979,-0.01723168,0.13532112,0.02659429,0.07519821,0.05837575,-0.05409769,0.1047616,-0.00468591,0.03230256,0.0348458,0.05901572,0.02920042,0.17774982,0.00516702,-0.01365714,-0.01147604,0.00778188,-0.01929416,-0.01569586,0.02853279,-0.02463932,-0.01941809,0.11153708,0.02678582,-0.00709804,-0.08809778,0.01181876,0.40164614,0.01983114,0.07601299,0.12639639,0.00455793,0.02326319,0.02620182,0.01987245,0.01028873,0.21254148,0.08336636,0.04643124,-0.10506884,-0.00882935,0.01570631,-0.04420503,-0.00067672,-0.03266423,-0.05205757,0.16679381,0.15092984,0.06953465,-0.12733766,0.00468029,0.00150061,0.01317923,0.01597167,-0.0042955,-0.08529299,0.04118654,0.34442095,0.07442306,0.02854688,-0.13409955,0.04963118,-0.03221727,-0.00471495,0.00321206,-0.03825832,0.03213527,0.03357003,0.006807,0.16421906,-0.08037641,-0.02610736,0.11627759,-0.09333485,0.0193821,-0.08876397,0.00148755,0.1024737,0.03578731,-0.06492319,-0.05174779,-0.09544114,0.29896045
NDAR_INVF7G1YTJV,0.3456795,0.19570734,0.25595539,0.00353756,-0.00684399,0.93001919,-0.02632849,-0.12605603,0.06186207,0.26422402,-0.02078913,0.08205004,-0.05435736,-0.2148076,0.32876686,-0.06028294,-0.08664835,0.04041885,0.0431994,0.04416471,0.20860195,0.01240319,-0.04034796,0.00252827,0.07519335,-0.05912747,-0.003425,0.0442385,0.01234416,-0.11441071,0.03974136,0.12069745,-0.06217247,-0.01364448,0.07149791,0.47614671,0.07140383,0.11229459,0.20145371,0.02375202,-0.01176062,0.00854026,-0.00960101,-0.03407797,0.347755,0.10898385,0.08415113,-0.16339516,-0.05625733,0.05637965,-0.06848595,-0.00424016,0.0145134,-0.05830167,0.26784725,0.25227174,0.18459231,-0.04261614,-0.08495019,0.00126194,-0.12631119,0.00580235,-0.03163169,0.02677904,0.12157986,0.50699987,0.07275343,0.03795518,0.03699752,0.06437708,-0.10747475,-0.02158094,0.03379919,-0.05378904,0.16588447,-0.07598137,0.04194516,0.27766019,-0.08183188,0.02005184,0.00471253,-0.19237664,0.10713574,-0.08239577,-0.04686431,-0.01831721,-0.01562111,-0.06943407,0.02499904,-0.06044532,0.42260493
NDAR_INVF7TYWYV2,0.27896968,0.17840899,0.33316616,-0.14343634,-0.02275625,0.9864388,-0.0672031,-0.14588158,0.04089589,0.22393653,-0.04266101,0.1432985,0.04726802,-0.21797172,0.35297701,-0.06785365,-0.03682857,0.10582132,-0.01260322,0.08284662,0.13747207,-0.02047304,-0.03558552,-0.0452696,0.02855505,-0.01952559,-0.00363197,0.04565557,0.01725096,-0.08796952,0.15461757,0.03691195,-0.03380305,-0.06387179,0.04828102,0.72849221,0.07550062,0.16947674,0.0711767,0.03015493,-0.02189562,0.00387234,-0.00956996,-0.0459876,0.51162369,0.11316766,0.12702302,-0.22353849,-0.07604453,0.02149114,-0.07459856,0.01339499,-0.04860501,0.0289939,0.29629476,0.20787955,-0.02138781,-0.07234105,-0.05558016,-0.08260179,-0.08471156,-0.0349784,0.16752531,-0.14990937,-0.06251577,0.86959212,0.06425872,0.082513,-0.02078162,0.03541495,-0.05341462,0.00182821,-0.00627186,-0.07141393,0.08898279,-0.01814204,-0.02659936,0.17469225,-0.09000998,-0.07551798,0.18205838,-0.07143373,0.07786794,-0.02965662,-0.02683395,0.22769554,0.00353431,-0.10266294,0.10582853,-0.09205356,0.43768494
NDAR_INVF7UTX830,0.43453159,0.25037381,0.40352558,-0.10316771,-0.05827967,1.20820596,-0.00458084,-0.11194022,0.0894129,0.29373368,-0.07143678,0.07574016,-0.12921319,-0.20437237,0.35741569,-0.09838018,-0.03612753,0.05205047,0.00342588,0.10021905,0.31984835,-0.00515712,-0.03253968,-0.02179696,0.05052973,-0.02995971,0.00830726,0.03706956,-0.27150847,-0.24796171,0.06590365,-0.02039203,0.14788824,0.00226189,0.02745943,0.62635305,0.09230882,0.13680873,0.1604152,0.16063971,-0.16931903,0.0999412,0.02574677,-0.18845345,0.51490437,0.23943728,0.21892152,-0.15650241,-0.10649192,0.08910239,-0.08253114,-0.00555734,-0.15411504,-0.05504239,0.37589852,0.2764668,0.19676924,-0.13620091,-0.09753076,-0.01412289,-0.04822627,-0.04442721,-0.2925609,-0.08202398,0.0948073,0.89946321,0.17637656,0.10788049,-0.09662884,0.13643728,-0.1113824,-0.05759675,0.02263145,-0.18604072,0.12035635,0.08545656,0.01596485,0.28112186,-0.27251805,-0.16657477,0.06058451,-0.17151861,0.11877775,-0.03618095,-0.03067016,0.34876808,-0.19579775,-0.17382245,-0.11264575,-0.24419928,0.54314169
NDAR_INVF894WBDM,0.33010918,0.11005774,0.26322103,-0.14396878,-0.12403287,1.08470045,-0.0632793,-0.08731388,0.17677416,0.17328073,-0.05405553,0.02434198,-0.04915577,-0.08540205,0.19696919,-0.09663424,-0.04307235,0.1634714,0.04106029,0.04563724,0.24297454,0.01618548,-0.00651166,-0.00429375,0.03502899,-0.04757989,-0.0076738,0.04777491,0.03025186,-0.0538915,0.0472206,-0.00156281,0.03154715,-0.16087071,0.05965758,0.64338706,-0.08912718,0.11770716,0.1360598,0.16335323,-0.09476958,0.10267025,0.04233715,-0.09212866,0.43673634,0.22860124,0.01672037,-0.2737531,-0.07561142,-0.02903039,-0.18635619,0.00630941,0.04903056,-0.20057396,0.43880008,0.26569098,0.08921409,-0.16847253,-0.06383435,-0.08802906,-0.176208,-0.01158215,0.04749201,-0.10937846,0.29457789,0.66265601,0.07623036,0.11528541,-0.16162645,-0.02706607,-0.0185034,-0.04228936,-0.01068533,-0.13257456,0.07010542,0.04889013,0.07689824,0.2060206,0.03088719,0.04156156,-0.09626576,-0.15402172,0.05321501,-0.11168467,-0.01232744,0.1543138,-0.17826155,0.04231475,0.07124111,-0.01262931,0.34970377
NDAR_INVF8GWYLW5,0.28255782,0.16152054,0.31584124,-0.07153313,-0.08521321,0.75799548,-0.05026522,-0.12761855,0.06043753,0.19941699,-0.02588328,0.09614358,-0.03436451,-0.15026194,0.29783479,-0.05946343,-0.04748895,0.04797264,0.02903063,0.03270346,0.14653082,-0.00239744,-0.0373081,0.03200182,0.04300633,-0.05166189,0.00959453,0.02761691,-0.08409339,-0.09062693,-0.04455756,-0.02429993,0.0151196,-0.08097901,-0.02586205,0.44728813,-0.02436591,0.00637912,0.07742772,0.07181067,-0.03725954,0.0561233,0.01520884,-0.11367358,0.22149501,0.09840148,0.03987761,-0.01027515,-0.05063553,0.0223933,-0.04768041,0.0133865,-0.08205005,-0.07095608,0.20711233,0.20713142,0.0248387,-0.05087772,0.04518178,-0.09235414,-0.07710716,0.0303727,-0.0320838,0.04746597,0.14895045,0.66050436,0.03683896,-0.07369777,0.02995347,0.1335619,-0.16302222,0.01743504,0.05205807,-0.13094854,0.07441699,-0.00537385,0.05901375,0.22123775,-0.08123744,0.00032823,-0.06555071,-0.11347523,0.04215725,-0.09107647,-0.04977285,0.27939331,-0.04707584,-0.05597862,-0.07795805,-0.12127835,0.41651251
NDAR_INVF9AA4D38,0.23831652,0.12533444,0.37733257,-0.02865392,0.0653313,0.93290098,-0.00258419,-0.17743082,0.11482958,0.34758041,-0.0507912,0.15362924,-0.00602784,-0.23262515,0.35135195,-0.0366174,-0.01346829,-0.01456678,0.02782007,0.04313642,0.22416121,0.02238265,-0.04403547,-0.00794513,0.04124474,-0.0194421,0.01376429,0.03388635,-0.13019398,-0.19166724,0.17519655,0.04275818,0.05012483,-0.18102424,0.01229189,0.74904261,-0.01026883,0.10883681,0.23904272,0.10866637,-0.00952203,0.14189838,-0.01706423,-0.11967377,0.51880909,0.12927951,0.122883,-0.03248212,-0.02348271,-0.02038254,-0.08565859,-0.0017348,-0.02715673,-0.08426366,0.26469995,0.0619186,0.07422074,-0.16224813,-0.09333951,0.00852457,-0.02918887,-0.01086807,-0.01360185,-0.01454505,-0.00581032,0.27801035,0.00099329,-0.0497443,-0.10514423,0.17288217,-0.16950914,0.04057397,0.02837947,-0.17001655,0.03390483,-0.02100828,0.00016274,0.35528617,-0.14106483,0.00098245,-0.01550837,-0.25997303,0.15593639,-0.11545217,-0.06272161,0.2252194,-0.04583708,-0.05370365,0.05337551,-0.20893235,0.56380776
